log_id,customer_id,usedate
L00000049057687,HD581148,2018-06-22
L00000049057688,HD620437,2018-06-22
L00000049057689,HD624279,2018-06-22
L00000049057690,HD642174,2018-06-22
L00000049057691,HD707253,2018-06-22
L00000049057692,HD717249,2018-06-22
L00000049057693,HD721014,2018-06-22
L00000049057694,HD730447,2018-06-22
L00000049057695,HD734433,2018-06-22
L00000049057696,HD742096,2018-06-22
L00000049057697,HD759692,2018-06-22
L00000049057698,HD760983,2018-06-22
L00000049057699,HD762655,2018-06-22
L00000049057700,HD768386,2018-06-22
L00000049057701,HD769845,2018-06-22
L00000049057702,HD774056,2018-06-22
L00000049057703,HD778015,2018-06-22
L00000049057704,HD792156,2018-06-22
L00000049057705,HD802475,2018-06-22
L00000049057706,HD804041,2018-06-22
L00000049057707,HD824079,2018-06-22
L00000049057708,HD828510,2018-06-22
L00000049057709,HD831023,2018-06-22
L00000049057710,HD832421,2018-06-22
L00000049057711,HD848426,2018-06-22
L00000049057712,HD862235,2018-06-22
L00000049057713,HD874104,2018-06-22
L00000049057714,HD875558,2018-06-22
L00000049057715,HD893022,2018-06-22
L00000049057716,HD894637,2018-06-22
L00000049057717,HD901734,2018-06-22
L00000049057718,HD919452,2018-06-22
L00000049057719,HD944583,2018-06-22
L00000049057720,HD952062,2018-06-22
L00000049057721,HD957429,2018-06-22
L00000049057722,HD961587,2018-06-22
L00000049057723,HI013029,2018-06-22
L00000049057724,HI020083,2018-06-22
L00000049057725,HI020478,2018-06-22
L00000049057726,HI058807,2018-06-22
L00000049057727,HI066401,2018-06-22
L00000049057728,HI138847,2018-06-22
L00000049057729,HI140097,2018-06-22
L00000049057730,HI146430,2018-06-22
L00000049057731,HI150416,2018-06-22
L00000049057732,HI153809,2018-06-22
L00000049057733,HI174281,2018-06-22
L00000049057734,HI184156,2018-06-22
L00000049057735,HI201910,2018-06-22
L00000049057736,HI205526,2018-06-22
L00000049057737,HI213334,2018-06-22
L00000049057738,HI247770,2018-06-22
L00000049057739,HI273985,2018-06-22
L00000049057740,HI275161,2018-06-22
L00000049057741,HI328204,2018-06-22
L00000049057742,HI337854,2018-06-22
L00000049057743,HI368031,2018-06-22
L00000049057744,HI372505,2018-06-22
L00000049057745,HI377541,2018-06-22
L00000049057746,HI403116,2018-06-22
L00000049057747,HI450069,2018-06-22
L00000049057748,HI477055,2018-06-22
L00000049057749,HI488259,2018-06-22
L00000049057750,HI500662,2018-06-22
L00000049057751,HI505696,2018-06-22
L00000049057752,HI516704,2018-06-22
L00000049057753,HI527630,2018-06-22
L00000049057754,HI560276,2018-06-22
L00000049057755,HI570349,2018-06-22
L00000049057756,HI573797,2018-06-22
L00000049057757,HI575026,2018-06-22
L00000049057758,HI580283,2018-06-22
L00000049057759,HI595550,2018-06-22
L00000049057760,HI598974,2018-06-22
L00000049057761,HI602995,2018-06-22
L00000049057762,HI606358,2018-06-22
L00000049057763,HI614861,2018-06-22
L00000049057764,HI620428,2018-06-22
L00000049057765,HI628557,2018-06-22
L00000049057766,HI630678,2018-06-22
L00000049057767,HI631124,2018-06-22
L00000049057768,HI708658,2018-06-22
L00000049057769,HI755349,2018-06-22
L00000049057770,HI765956,2018-06-22
L00000049057771,HI802082,2018-06-22
L00000049057772,HI804186,2018-06-22
L00000049057773,HI818090,2018-06-22
L00000049057774,HI841207,2018-06-22
L00000049057775,HI844972,2018-06-22
L00000049057776,HI853357,2018-06-22
L00000049057777,HI861442,2018-06-22
L00000049057778,HI866646,2018-06-22
L00000049057779,HI871259,2018-06-22
L00000049057780,HI880150,2018-06-22
L00000049057781,HI889198,2018-06-22
L00000049057782,HI896174,2018-06-22
L00000049057783,HI912202,2018-06-22
L00000049057784,HI921882,2018-06-22
L00000049057785,HI923060,2018-06-22
L00000049057786,HI933949,2018-06-22
L00000049057787,HI940182,2018-06-22
L00000049057788,HI949100,2018-06-22
L00000049057789,HI963277,2018-06-22
L00000049057790,HI990855,2018-06-22
L00000049057791,IK026319,2018-06-22
L00000049057792,IK028579,2018-06-22
L00000049057793,IK032596,2018-06-22
L00000049057794,IK040751,2018-06-22
L00000049057795,IK051737,2018-06-22
L00000049057796,IK060981,2018-06-22
L00000049057797,IK061114,2018-06-22
L00000049057798,IK077913,2018-06-22
L00000049057799,IK082424,2018-06-22
L00000049057800,IK090562,2018-06-22
L00000049057801,IK094736,2018-06-22
L00000049057802,IK112757,2018-06-22
L00000049057803,IK125726,2018-06-22
L00000049057804,IK134460,2018-06-22
L00000049057805,IK159809,2018-06-22
L00000049057806,IK174853,2018-06-22
L00000049057807,IK180880,2018-06-22
L00000049057808,IK187041,2018-06-22
L00000049057809,IK190403,2018-06-22
L00000049057810,IK195538,2018-06-22
L00000049057811,IK218930,2018-06-22
L00000049057812,IK228318,2018-06-22
L00000049057813,IK228443,2018-06-22
L00000049057814,IK250912,2018-06-22
L00000049057815,IK276561,2018-06-22
L00000049057816,IK286521,2018-06-22
L00000049057817,IK297810,2018-06-22
L00000049057818,IK306028,2018-06-22
L00000049057819,IK311371,2018-06-22
L00000049057820,IK322778,2018-06-22
L00000049057821,IK323455,2018-06-22
L00000049057822,IK356680,2018-06-22
L00000049057823,IK371201,2018-06-22
L00000049057824,IK377403,2018-06-22
L00000049057825,IK379208,2018-06-22
L00000049057826,IK395179,2018-06-22
L00000049057827,IK403801,2018-06-22
L00000049057828,IK407687,2018-06-22
L00000049057829,IK446815,2018-06-22
L00000049057830,IK452215,2018-06-22
L00000049057831,IK477438,2018-06-22
L00000049057832,IK478859,2018-06-22
L00000049057833,IK508589,2018-06-22
L00000049057834,IK511263,2018-06-22
L00000049057835,IK518694,2018-06-22
L00000049057836,IK529990,2018-06-22
L00000049057837,IK548249,2018-06-22
L00000049057838,IK549613,2018-06-22
L00000049057839,IK560712,2018-06-22
L00000049057840,IK574425,2018-06-22
L00000049057841,IK575241,2018-06-22
L00000049057842,IK584824,2018-06-22
L00000049057843,IK594280,2018-06-22
L00000049057844,IK597919,2018-06-22
L00000049057845,IK601294,2018-06-22
L00000049057846,IK611614,2018-06-22
L00000049057847,IK616816,2018-06-22
L00000049057848,IK619953,2018-06-22
L00000049057849,IK633711,2018-06-22
L00000049057850,IK638789,2018-06-22
L00000049057851,IK651569,2018-06-22
L00000049057852,IK657837,2018-06-22
L00000049057853,IK660380,2018-06-22
L00000049057854,IK670283,2018-06-22
L00000049057855,IK679682,2018-06-22
L00000049057856,IK683711,2018-06-22
L00000049057857,IK697935,2018-06-22
L00000049057858,IK703077,2018-06-22
L00000049057859,IK704656,2018-06-22
L00000049057860,IK710780,2018-06-22
L00000049057861,IK732316,2018-06-22
L00000049057862,IK743897,2018-06-22
L00000049057863,IK753356,2018-06-22
L00000049057864,IK761183,2018-06-22
L00000049057865,IK761631,2018-06-22
L00000049057866,IK777885,2018-06-22
L00000049057867,IK802877,2018-06-22
L00000049057868,IK853515,2018-06-22
L00000049057869,IK853780,2018-06-22
L00000049057870,IK871588,2018-06-22
L00000049057871,IK874777,2018-06-22
L00000049057872,IK880102,2018-06-22
L00000049057873,IK883066,2018-06-22
L00000049057874,IK897447,2018-06-22
L00000049057875,IK923373,2018-06-22
L00000049057876,IK927405,2018-06-22
L00000049057877,IK929378,2018-06-22
L00000049057878,IK980980,2018-06-22
L00000049057879,IK990829,2018-06-22
L00000049057880,OA004129,2018-06-22
L00000049057881,OA007004,2018-06-22
L00000049057882,OA020996,2018-06-22
L00000049057883,OA023562,2018-06-22
L00000049057884,OA038299,2018-06-22
L00000049057885,OA047996,2018-06-22
L00000049057886,OA061430,2018-06-22
L00000049057887,OA086620,2018-06-22
L00000049057888,OA096118,2018-06-22
L00000049057889,OA100873,2018-06-22
L00000049057890,OA140594,2018-06-22
L00000049057891,OA154669,2018-06-22
L00000049057892,OA179234,2018-06-22
L00000049057893,OA184199,2018-06-22
L00000049057894,OA198162,2018-06-22
L00000049057895,OA215175,2018-06-22
L00000049057896,OA228506,2018-06-22
L00000049057897,OA241119,2018-06-22
L00000049057898,OA251840,2018-06-22
L00000049057899,OA268998,2018-06-22
L00000049057900,OA278526,2018-06-22
L00000049057901,OA286310,2018-06-22
L00000049057902,OA294469,2018-06-22
L00000049057903,OA296415,2018-06-22
L00000049057904,OA297910,2018-06-22
L00000049057905,OA309867,2018-06-22
L00000049057906,OA310354,2018-06-22
L00000049057907,OA329115,2018-06-22
L00000049057908,OA354722,2018-06-22
L00000049057909,OA369571,2018-06-22
L00000049057910,OA375793,2018-06-22
L00000049057911,OA397694,2018-06-22
L00000049057912,OA402491,2018-06-22
L00000049057913,OA419310,2018-06-22
L00000049057914,OA427655,2018-06-22
L00000049057915,OA440389,2018-06-22
L00000049057916,OA441503,2018-06-22
L00000049057917,OA451950,2018-06-22
L00000049057918,OA462037,2018-06-22
L00000049057919,OA468240,2018-06-22
L00000049057920,OA493465,2018-06-22
L00000049057921,OA504016,2018-06-22
L00000049057922,OA516337,2018-06-22
L00000049057923,OA544396,2018-06-22
L00000049057924,OA570624,2018-06-22
L00000049057925,OA574788,2018-06-22
L00000049057926,OA594481,2018-06-22
L00000049057927,OA599080,2018-06-22
L00000049057928,OA614379,2018-06-22
L00000049057929,OA641335,2018-06-22
L00000049057930,OA652642,2018-06-22
L00000049057931,OA660152,2018-06-22
L00000049057932,OA669176,2018-06-22
L00000049057933,OA712919,2018-06-22
L00000049057934,OA736386,2018-06-22
L00000049057935,OA758034,2018-06-22
L00000049057936,OA768446,2018-06-22
L00000049057937,OA769163,2018-06-22
L00000049057938,OA781562,2018-06-22
L00000049057939,OA786284,2018-06-22
L00000049057940,OA790739,2018-06-22
L00000049057941,OA795064,2018-06-22
L00000049057942,OA802798,2018-06-22
L00000049057943,OA808374,2018-06-22
L00000049057944,OA812079,2018-06-22
L00000049057945,OA814667,2018-06-22
L00000049057946,OA832624,2018-06-22
L00000049057947,OA834443,2018-06-22
L00000049057948,OA854705,2018-06-22
L00000049057949,OA869840,2018-06-22
L00000049057950,OA904369,2018-06-22
L00000049057951,OA923186,2018-06-22
L00000049057952,OA930488,2018-06-22
L00000049057953,OA931227,2018-06-22
L00000049057954,OA955085,2018-06-22
L00000049057955,OA959837,2018-06-22
L00000049057956,OA962428,2018-06-22
L00000049057957,OA973146,2018-06-22
L00000049057958,OA974876,2018-06-22
L00000049057959,OA996311,2018-06-22
L00000049057960,PL003181,2018-06-22
L00000049057961,PL011886,2018-06-22
L00000049057962,PL012044,2018-06-22
L00000049057963,PL013667,2018-06-22
L00000049057964,PL020821,2018-06-22
L00000049057965,PL042341,2018-06-22
L00000049057966,PL046622,2018-06-22
L00000049057967,PL049709,2018-06-22
L00000049057968,PL053548,2018-06-22
L00000049057969,PL057547,2018-06-22
L00000049057970,PL067195,2018-06-22
L00000049057971,PL081925,2018-06-22
L00000049057972,PL103369,2018-06-22
L00000049057973,PL112670,2018-06-22
L00000049057974,PL113946,2018-06-22
L00000049057975,PL144435,2018-06-22
L00000049057976,PL147335,2018-06-22
L00000049057977,PL150080,2018-06-22
L00000049057978,PL174258,2018-06-22
L00000049057979,PL183628,2018-06-22
L00000049057980,PL214225,2018-06-22
L00000049057981,PL217190,2018-06-22
L00000049057982,PL221756,2018-06-22
L00000049057983,PL227814,2018-06-22
L00000049057984,PL245159,2018-06-22
L00000049057985,PL257294,2018-06-22
L00000049057986,PL267719,2018-06-22
L00000049057987,PL270116,2018-06-22
L00000049057988,PL270733,2018-06-22
L00000049057989,PL283747,2018-06-22
L00000049057990,PL303162,2018-06-22
L00000049057991,PL311399,2018-06-22
L00000049057992,PL320453,2018-06-22
L00000049057993,PL333517,2018-06-22
L00000049057994,PL342449,2018-06-22
L00000049057995,PL343970,2018-06-22
L00000049057996,PL351843,2018-06-22
L00000049057997,PL381578,2018-06-22
L00000049057998,PL399207,2018-06-22
L00000049057999,PL456313,2018-06-22
L00000049058000,PL459045,2018-06-22
L00000049058001,PL471336,2018-06-22
L00000049058002,PL500772,2018-06-22
L00000049058003,PL502982,2018-06-22
L00000049058004,PL505814,2018-06-22
L00000049058005,PL507166,2018-06-22
L00000049058006,PL541970,2018-06-22
L00000049058007,PL550805,2018-06-22
L00000049058008,PL551489,2018-06-22
L00000049058009,PL570199,2018-06-22
L00000049058010,PL571624,2018-06-22
L00000049058011,PL573375,2018-06-22
L00000049058012,PL587525,2018-06-22
L00000049058013,PL587969,2018-06-22
L00000049058014,PL664277,2018-06-22
L00000049058015,PL666557,2018-06-22
L00000049058016,PL677323,2018-06-22
L00000049058017,PL697202,2018-06-22
L00000049058018,PL710888,2018-06-22
L00000049058019,PL730756,2018-06-22
L00000049058020,PL739117,2018-06-22
L00000049058021,PL806332,2018-06-22
L00000049058022,PL819882,2018-06-22
L00000049058023,PL826676,2018-06-22
L00000049058024,PL827485,2018-06-22
L00000049058025,PL839656,2018-06-22
L00000049058026,PL844948,2018-06-22
L00000049058027,PL862175,2018-06-22
L00000049058028,PL865678,2018-06-22
L00000049058029,PL867163,2018-06-22
L00000049058030,PL884593,2018-06-22
L00000049058031,PL886444,2018-06-22
L00000049058032,PL889178,2018-06-22
L00000049058033,PL894962,2018-06-22
L00000049058034,PL907705,2018-06-22
L00000049058035,PL913199,2018-06-22
L00000049058036,PL930272,2018-06-22
L00000049058037,PL959979,2018-06-22
L00000049058038,PL960961,2018-06-22
L00000049058039,PL975652,2018-06-22
L00000049058040,PL988722,2018-06-22
L00000049058041,PL990087,2018-06-22
L00000049058042,TS035920,2018-06-22
L00000049058043,TS044469,2018-06-22
L00000049058044,TS068663,2018-06-22
L00000049058045,TS068752,2018-06-22
L00000049058046,TS070436,2018-06-22
L00000049058047,TS093380,2018-06-22
L00000049058048,TS094366,2018-06-22
L00000049058049,TS094459,2018-06-22
L00000049058050,TS094676,2018-06-22
L00000049058051,TS130392,2018-06-22
L00000049058052,TS161670,2018-06-22
L00000049058053,TS170828,2018-06-22
L00000049058054,TS173314,2018-06-22
L00000049058055,TS174464,2018-06-22
L00000049058056,TS205006,2018-06-22
L00000049058057,TS220587,2018-06-22
L00000049058058,TS236568,2018-06-22
L00000049058059,TS246098,2018-06-22
L00000049058060,TS253407,2018-06-22
L00000049058061,TS257517,2018-06-22
L00000049058062,TS278201,2018-06-22
L00000049058063,TS286542,2018-06-22
L00000049058064,TS290936,2018-06-22
L00000049058065,TS300891,2018-06-22
L00000049058066,TS332485,2018-06-22
L00000049058067,TS342811,2018-06-22
L00000049058068,TS349914,2018-06-22
L00000049058069,TS351797,2018-06-22
L00000049058070,TS362290,2018-06-22
L00000049058071,TS364512,2018-06-22
L00000049058072,TS381681,2018-06-22
L00000049058073,TS382258,2018-06-22
L00000049058074,TS392587,2018-06-22
L00000049058075,TS409844,2018-06-22
L00000049058076,TS413667,2018-06-22
L00000049058077,TS466629,2018-06-22
L00000049058078,TS470645,2018-06-22
L00000049058079,TS492813,2018-06-22
L00000049058080,TS532933,2018-06-22
L00000049058081,TS535917,2018-06-22
L00000049058082,TS551344,2018-06-22
L00000049058083,TS574471,2018-06-22
L00000049058084,TS601124,2018-06-22
L00000049058085,TS602767,2018-06-22
L00000049058086,TS617231,2018-06-22
L00000049058087,TS660166,2018-06-22
L00000049058088,TS662949,2018-06-22
L00000049058089,TS712143,2018-06-22
L00000049058090,TS752925,2018-06-22
L00000049058091,TS763203,2018-06-22
L00000049058092,TS791664,2018-06-22
L00000049058093,TS796460,2018-06-22
L00000049058094,TS821125,2018-06-22
L00000049058095,TS830686,2018-06-22
L00000049058096,TS832330,2018-06-22
L00000049058097,TS832950,2018-06-22
L00000049058098,TS838496,2018-06-22
L00000049058099,TS848093,2018-06-22
L00000049058100,TS870228,2018-06-22
L00000049058101,TS875601,2018-06-22
L00000049058102,TS910887,2018-06-22
L00000049058103,TS932607,2018-06-22
L00000049058104,TS949361,2018-06-22
L00000049058105,TS964483,2018-06-22
L00000049058106,TS972175,2018-06-22
L00000049058107,TS974079,2018-06-22
L00000049058108,AS002855,2018-06-23
L00000049058109,AS008805,2018-06-23
L00000049058110,AS040860,2018-06-23
L00000049058111,AS058623,2018-06-23
L00000049058112,AS070625,2018-06-23
L00000049058113,AS107662,2018-06-23
L00000049058114,AS136184,2018-06-23
L00000049058115,AS171994,2018-06-23
L00000049058116,AS174345,2018-06-23
L00000049058117,AS190883,2018-06-23
L00000049058118,AS200286,2018-06-23
L00000049058119,AS220894,2018-06-23
L00000049058120,AS235724,2018-06-23
L00000049058121,AS237205,2018-06-23
L00000049058122,AS247467,2018-06-23
L00000049058123,AS248948,2018-06-23
L00000049058124,AS273414,2018-06-23
L00000049058125,AS280969,2018-06-23
L00000049058126,AS311628,2018-06-23
L00000049058127,AS339451,2018-06-23
L00000049058128,AS345469,2018-06-23
L00000049058129,AS365290,2018-06-23
L00000049058130,AS371310,2018-06-23
L00000049058131,AS385315,2018-06-23
L00000049058132,AS412668,2018-06-23
L00000049058133,AS421462,2018-06-23
L00000049058134,AS435092,2018-06-23
L00000049058135,AS453778,2018-06-23
L00000049058136,AS458614,2018-06-23
L00000049058137,AS462883,2018-06-23
L00000049058138,AS467237,2018-06-23
L00000049058139,AS471761,2018-06-23
L00000049058140,AS488509,2018-06-23
L00000049058141,AS494168,2018-06-23
L00000049058142,AS499893,2018-06-23
L00000049058143,AS506797,2018-06-23
L00000049058144,AS509237,2018-06-23
L00000049058145,AS515541,2018-06-23
L00000049058146,AS546865,2018-06-23
L00000049058147,AS548544,2018-06-23
L00000049058148,AS554975,2018-06-23
L00000049058149,AS588186,2018-06-23
L00000049058150,AS609865,2018-06-23
L00000049058151,AS654830,2018-06-23
L00000049058152,AS660812,2018-06-23
L00000049058153,AS665097,2018-06-23
L00000049058154,AS670699,2018-06-23
L00000049058155,AS693220,2018-06-23
L00000049058156,AS699883,2018-06-23
L00000049058157,AS736672,2018-06-23
L00000049058158,AS758226,2018-06-23
L00000049058159,AS798945,2018-06-23
L00000049058160,AS812685,2018-06-23
L00000049058161,AS814353,2018-06-23
L00000049058162,AS824458,2018-06-23
L00000049058163,AS875048,2018-06-23
L00000049058164,AS886138,2018-06-23
L00000049058165,AS897421,2018-06-23
L00000049058166,AS914290,2018-06-23
L00000049058167,AS929382,2018-06-23
L00000049058168,AS934534,2018-06-23
L00000049058169,AS946582,2018-06-23
L00000049058170,AS950313,2018-06-23
L00000049058171,AS963873,2018-06-23
L00000049058172,AS970810,2018-06-23
L00000049058173,AS977127,2018-06-23
L00000049058174,AS978283,2018-06-23
L00000049058175,AS981537,2018-06-23
L00000049058176,AS988792,2018-06-23
L00000049058177,AS998566,2018-06-23
L00000049058178,GD001473,2018-06-23
L00000049058179,GD032887,2018-06-23
L00000049058180,GD059086,2018-06-23
L00000049058181,GD083655,2018-06-23
L00000049058182,GD092126,2018-06-23
L00000049058183,GD109842,2018-06-23
L00000049058184,GD139130,2018-06-23
L00000049058185,GD161261,2018-06-23
L00000049058186,GD173197,2018-06-23
L00000049058187,GD181791,2018-06-23
L00000049058188,GD191589,2018-06-23
L00000049058189,GD194770,2018-06-23
L00000049058190,GD227601,2018-06-23
L00000049058191,GD292781,2018-06-23
L00000049058192,GD295789,2018-06-23
L00000049058193,GD318523,2018-06-23
L00000049058194,GD324324,2018-06-23
L00000049058195,GD360440,2018-06-23
L00000049058196,GD366297,2018-06-23
L00000049058197,GD372798,2018-06-23
L00000049058198,GD394435,2018-06-23
L00000049058199,GD408230,2018-06-23
L00000049058200,GD437531,2018-06-23
